Iteration	Ident	0-object1-label	0-object1-x_position	0-object1-y_position	0-object1-diameter	0-object1-color	0-object1-state	1-object2-label	1-object2-x_position	1-object2-y_position	1-object2-diameter	1-object2-color	1-object2-state	2-robot_hand-x_position	2-robot_hand-y_position	2-robot_hand-state	Confidence
2000	goal_0	1.0	0.44818870996450305	0.5812744477424244	0.16666666915019354	1.0	0.0	0.0	0.3915866279260572	0.2760560014078578	0.6666666766007742	0.0	0.0	0.18850384889851435	0.331543752064353	0.0	1.0
2000	goal_0	1.0	0.34798959088684367	0.5812152027570002	0.16666666915019354	1.0	0.0	0.0	0.3915866279260572	0.2760560014078578	0.6666666766007742	0.0	0.0	0.18804972956394156	0.331544582047471	1.0	1.0
2000	goal_0	1.0	-0.0017552109672709254	0.5023365319229691	0.16666666915019354	1.0	0.0	0.0	0.3915866279260572	0.2760560014078578	0.6666666766007742	0.0	0.0	0.18851536985465256	0.33154147949152984	1.0	-1.0
2000	goal_0	1.0	0.3492479243397705	0.40646241535029687	0.16666666915019354	1.0	0.0	0.0	0.4284117536593492	0.09891961117447169	0.6666666766007742	0.0	0.0	0.18851538961615535	0.33154228971314503	0.0	1.0
2000	goal_0	1.0	0.01173334412474854	0.5018975498995488	0.16666666915019354	1.0	0.0	0.0	0.4284117536593492	0.09891961117447169	0.6666666766007742	0.0	0.0	0.1883918011775819	0.3315426454201956	1.0	1.0
2000	goal_0	1.0	0.42060599957242206	0.10007189452256886	0.16666666915019354	1.0	0.0	0.0	0.4279216288666567	0.09904471136801013	0.6666666766007742	0.0	0.0	0.18827149314847488	0.33154454252446536	0.0	-1.0
2000	goal_0	1.0	0.42727420251159687	0.3948127327827882	0.16666666915019354	1.0	0.0	0.0	0.42941180427054987	0.16884486876513596	0.6666666766007742	0.0	0.0	0.18851538961615535	0.331541459730027	0.0	1.0
2000	goal_0	1.0	0.011331675523915142	0.5021934981656307	0.16666666915019354	1.0	0.0	0.0	0.42941180427054987	0.16884486876513596	0.6666666766007742	0.0	0.0	0.1880380900387865	0.33154347540331364	1.0	1.0
2000	goal_0	1.0	0.010106252383730486	0.5004687142003776	0.16666666915019354	1.0	0.0	0.0	0.3556885933355915	0.5784141283027058	0.6666666766007742	0.0	0.0	0.18813590947769576	0.33154454252446536	1.0	1.0
2000	goal_0	1.0	0.3548643805763938	0.5942394559369638	0.16666666915019354	1.0	0.0	0.0	0.3591938887040216	0.5778812791409381	0.6666666766007742	0.0	0.0	0.18822003419515776	0.33154450300145977	0.0	-1.0
2000	goal_0	1.0	0.009734584214350453	0.5031704278185437	0.16666666915019354	1.0	0.0	0.0	0.4263127658768869	0.1420895132111994	0.6666666766007742	0.0	0.0	0.1881119585362901	0.331543752064353	1.0	1.0
2000	goal_0	1.0	0.4315407504912721	0.1394461454300798	0.16666666915019354	1.0	0.0	0.0	0.4247947267540316	0.14244396540635018	0.6666666766007742	0.0	0.0	0.18829836879229642	0.33154236875915627	0.0	-1.0
