Iteration	Ident	0-object1-label	0-object1-x_position	0-object1-y_position	0-object1-diameter	0-object1-color	0-object1-state	1-object2-label	1-object2-x_position	1-object2-y_position	1-object2-diameter	1-object2-color	1-object2-state	2-robot_hand-x_position	2-robot_hand-y_position	2-robot_hand-state	Confidence
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.3992030272930594	0.9666306690625586	0.16666666915019354	1.0	0.0	0.0	0.3553329653310235	0.39788228701425876	0.6666666766007742	0.0	0.0	0.188511891830158	0.33154142020702143	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.4374348163193697	0.16587339087211123	0.16666666915019354	1.0	0.0	0.0	0.3553329653310235	0.39788228701425876	0.6666666766007742	0.0	0.0	0.18851540937765818	0.33154371254134735	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.011694848717274744	0.5016441679105196	0.16666666915019354	1.0	0.0	0.0	0.3553329653310235	0.39788228701425876	0.6666666766007742	0.0	0.0	0.18807877897307218	0.3315437915873586	1.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.5941930164053605	0.8142245842634102	0.16666666915019354	1.0	0.0	0.0	0.3375825116160251	0.22274051418624422	0.6666666766007742	0.0	0.0	0.18851538961615535	0.33154242804366474	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.726858743202559	0.05324584768571127	0.16666666915019354	1.0	0.0	0.0	0.351622664132443	0.07939052833943885	0.6666666766007742	0.0	0.0	0.18851428297199802	0.3315435939723305	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.4009936170626695	0.5694837470908639	0.16666666915019354	1.0	0.0	0.0	0.351622664132443	0.07939052833943885	0.6666666766007742	0.0	0.0	0.18851428297199802	0.3315436334953361	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.9255280870000403	0.25458518788934853	0.16666666915019354	1.0	0.0	0.0	0.33790260843854075	0.2467436061978269	0.6666666766007742	0.0	0.0	0.18851418416448396	0.33154225019013944	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.8422194405580956	0.7427022514194023	0.16666666915019354	1.0	0.0	0.0	0.4414301969574867	0.5508328802618326	0.6666666766007742	0.0	0.0	0.18849118177521318	0.331543752064353	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.21820886564637343	0.2009331425133786	0.16666666915019354	1.0	0.0	0.0	0.4581126600146238	0.15800048719863583	0.6666666766007742	0.0	0.0	0.18851515247812164	0.3315422304286366	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.21607539404150772	0.42471121464315675	0.16666666915019354	1.0	0.0	0.0	0.4526812109673073	0.0398596576414076	0.6666666766007742	0.0	0.0	0.18851473748656264	0.33154371254134735	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.5581410001849996	0.5974642170115038	0.16666666915019354	1.0	0.0	0.0	0.39367613018717074	0.008785200861260601	0.6666666766007742	0.0	0.0	0.18847626184059166	0.3315424082821619	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.1978423644278902	0.9612864472886452	0.16666666915019354	1.0	0.0	0.0	0.45937237677274734	0.34153271745871855	0.6666666766007742	0.0	0.0	0.18848541141639266	0.3315436334953361	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.7201395160631289	0.16146241594914945	0.16666666915019354	1.0	0.0	0.0	0.4022141665222237	0.6219419210360732	0.6666666766007742	0.0	0.0	0.1884896601394968	0.3315435939723305	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.6231455941722276	0.1641515217285227	0.16666666915019354	1.0	0.0	0.0	0.4456093990947419	0.5037475032236001	0.6666666766007742	0.0	0.0	0.18848141959282505	0.33154225019013944	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.8501807967181484	0.4465855382875425	0.16666666915019354	1.0	0.0	0.0	0.37802501996168525	0.01498033194957397	0.6666666766007742	0.0	0.0	0.18847068909679923	0.33154147949152984	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.8160227229270938	0.08902258617192947	0.16666666915019354	1.0	0.0	0.0	0.38282524708624616	0.14087213547284624	0.6666666766007742	0.0	0.0	0.18847361379921512	0.3315412225919933	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.8420522582443234	0.28417776168621894	0.16666666915019354	1.0	0.0	0.0	0.37831721354223324	0.07160914018547636	0.6666666766007742	0.0	0.0	0.188467803917389	0.331543752064353	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.7930374866407435	0.7468490051690435	0.16666666915019354	1.0	0.0	0.0	0.39339207834578044	0.2614620525366937	0.6666666766007742	0.0	0.0	0.18848782231973546	0.33154331731129116	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.5021826688620908	0.8141119436973935	0.16666666915019354	1.0	0.0	0.0	0.4239874298412393	0.36940445959089796	0.6666666766007742	0.0	0.0	0.18844729147747225	0.3315422304286366	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.9302212858253824	0.5514675011630716	0.16666666915019354	1.0	0.0	0.0	0.4479971814792689	0.3934126698317084	0.6666666766007742	0.0	0.0	0.18846371328630732	0.3315436334953361	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.8214950782852269	0.6381645339228226	0.16666666915019354	1.0	0.0	0.0	0.3322573399308205	0.42667072573878645	0.6666666766007742	0.0	0.0	0.1884944029001712	0.3315446215704766	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.6853595082556393	0.5720647574498667	0.16666666915019354	1.0	0.0	0.0	0.35386152383179414	0.45187253074931827	0.6666666766007742	0.0	0.0	0.18849252555740426	0.3315426256586928	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.5857361603238508	0.5626791107362892	0.16666666915019354	1.0	0.0	0.0	0.41104574022001567	0.15140549074662046	0.6666666766007742	0.0	0.0	0.18845681652182666	0.331543752064353	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.9553523841788603	0.062116652906956754	0.16666666915019354	1.0	0.0	0.0	0.4411365805487364	0.5208601346739044	0.6666666766007742	0.0	0.0	0.18846883151553512	0.3315411633074849	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.8897395311351417	0.08313529853929569	0.16666666915019354	1.0	0.0	0.0	0.361552621679418	0.15497474421889498	0.6666666766007742	0.0	0.0	0.18847908773549346	0.33154466109348224	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.6829603827684994	0.3499270876683431	0.16666666915019354	1.0	0.0	0.0	0.4063215553582675	0.3418448701571046	0.6666666766007742	0.0	0.0	0.18847260596257182	0.33154147949152984	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.18183627832742943	0.8663698940961322	0.16666666915019354	1.0	0.0	0.0	0.36465264814822146	0.11964527770652592	0.6666666766007742	0.0	0.0	0.18846539301404616	0.33154225019013944	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.18183627832742943	0.8663698940961322	0.16666666915019354	1.0	0.0	0.0	0.36465264814822146	0.11964527770652592	0.6666666766007742	0.0	0.0	0.18847867274393446	0.33154242804366474	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.4499815130224279	0.9464248486234231	0.16666666915019354	1.0	0.0	0.0	0.36440140040149566	0.1742092670334183	0.6666666766007742	0.0	0.0	0.18848056984820422	0.33154450300145977	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.21616497293374526	0.5443597628783977	0.16666666915019354	1.0	0.0	0.0	0.43635753775518776	0.6905631862215682	0.6666666766007742	0.0	0.0	0.18847193407147628	0.3315413806840158	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.3621983090222305	0.9007122241393869	0.16666666915019354	1.0	0.0	0.0	0.45096282972896473	0.2803596417283073	0.6666666766007742	0.0	0.0	0.1884656499135827	0.331543752064353	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.5365799358831572	0.43839534392495044	0.16666666915019354	1.0	0.0	0.0	0.3474356759630806	0.007187312916113886	0.6666666766007742	0.0	0.0	0.18848363288113976	0.33154230947464786	0.0	-1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.9166348574134812	0.00891886210834448	0.16666666915019354	1.0	0.0	0.0	0.3516762178050579	0.22933941353506454	0.6666666766007742	0.0	0.0	0.18849396814710936	0.3315435149263193	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.4036946983127456	0.9565772021230213	0.16666666915019354	1.0	0.0	0.0	0.44743828665679775	0.4549115732204502	0.6666666766007742	0.0	0.0	0.18845993883927062	0.331541459730027	0.0	1.0
2000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	1.0	0.24640773969606888	0.8068473781264197	0.16666666915019354	1.0	0.0	0.0	0.375100080407778	0.4287219302074543	0.6666666766007742	0.0	0.0	0.18848023390265645	0.33154147949152984	0.0	-1.0
